dataset,distribution,n_placements,mean,sd,range,best,n_optima,swap_edges,rho_swap,fdc
ImageNet16-120,1;5;0;0;0,6,21.553703661176893,3.8417107326158666,8.43333327992757,27.099999911838108,1,30,-0.20000000000000007,-0.6456444174486866
ImageNet16-120,2;0;0;0;4,15,14.395555532328286,1.1072640786494765,3.838888847351072,16.455555521647135,1,120,0.08733521984332446,-0.3214296287060705
ImageNet16-120,2;0;0;1;3,60,23.578518487887912,7.83585422778425,26.0888888859219,39.355555538601344,1,660,0.3078968929254352,-0.2936774983520823
ImageNet16-120,2;0;0;2;2,90,29.023888852705774,8.827892736023617,26.566666612413194,39.999999944051105,1,1080,0.331480568443377,0.07814391402228736
ImageNet16-120,2;0;0;3;1,60,33.228703667110864,7.849103774033568,23.755555508931476,39.89999993218316,1,660,0.28712028143639134,-0.3982183118755979
ImageNet16-120,2;0;0;4;0,15,36.2192592107137,5.1956423083328,15.255555508083763,40.73333323160807,1,120,0.21228931549955354,-0.4286203580751949
ImageNet16-120,2;0;1;0;3,60,22.025740714581804,6.368764670082095,19.59999999745687,33.1333333384196,1,660,0.32474335082072475,-0.2555084173386668
ImageNet16-120,2;0;1;1;2,180,28.995524649483478,8.333071877424313,26.48333334096273,40.13333331807455,1,2340,0.3999073474778385,-0.3531969147224744
ImageNet16-120,2;0;1;2;1,180,34.33243822359391,7.485669361281564,28.788888862186006,44.68888883802626,1,2340,0.37196614779411613,-0.21801148941526027
ImageNet16-120,2;0;1;3;0,60,37.60509254690099,5.266053474347909,21.055555490281847,44.98888876003689,1,660,0.3062112474828246,-0.18667354072691494
ImageNet16-120,2;0;2;0;2,90,27.601543169619713,7.2158695098933885,23.58333325195312,37.51666655985514,1,1080,0.36170120261446453,-0.49997611963517796
ImageNet16-120,2;0;2;1;1,180,34.362160450334905,7.06688665656558,27.16111114671495,43.01666668192546,1,2340,0.37094325354267843,-0.20150546188003426
ImageNet16-120,2;0;2;2;0,90,38.36481475996795,4.989491832124653,25.261111083984378,45.34999996439616,1,1080,0.3021843756636605,-0.20264817452587391
ImageNet16-120,2;0;3;0;1,60,32.05712959775572,6.1858982757619545,23.183333330790205,38.89999997965495,1,660,0.2574389095570729,-0.26364025213993153
ImageNet16-120,2;0;3;1;0,60,37.349629574549645,5.2019930064959885,20.19999991522895,43.53333323838976,1,660,0.25235774952338585,-0.13433908417321483
ImageNet16-120,2;0;4;0;0,15,30.65407403129295,5.799908275368514,15.583333346048988,35.36666666666667,1,120,0.20324317393584324,-0.4221251897692906
ImageNet16-120,2;1;0;0;3,60,16.594351830779182,3.665531170448681,16.711111074235706,29.97777772691515,1,660,0.3537597375258957,-0.6270364943312389
ImageNet16-120,2;1;0;1;2,180,27.41626539546354,8.364678551360946,25.70555554792616,39.38888885837131,1,2340,0.3490862714388267,-0.15016295848178293
ImageNet16-120,2;1;0;2;1,180,34.430678958530194,7.475303115280968,28.077777835422097,44.46666668192546,1,2340,0.2890371711090355,-0.07989210383427153
ImageNet16-120,2;1;0;3;0,60,37.50870365683944,5.30250109244214,21.6999999923706,45.31666665140787,1,660,0.07263287497076809,-0.1732096013891168
ImageNet16-120,2;1;1;0;2,180,25.536049349410444,6.935237923762116,20.583333329518638,34.28333331298828,1,2340,0.36330565714363516,-0.2636472802619479
ImageNet16-120,2;1;1;1;1,360,34.107114150481756,7.08647161887639,27.005555495791967,43.12222215101454,1,5040,0.37239703835972493,-0.11105864207256502
ImageNet16-120,2;1;1;2;0,180,38.89327155298775,4.458018119528845,18.049999994913737,45.099999944051106,1,2340,0.2178562720038748,-0.10603564351815047
ImageNet16-120,2;1;2;0;1,180,31.94234563218105,5.924259601445493,22.350000072479254,38.71666669209799,1,2340,0.3042261972273457,-0.14790854643551346
ImageNet16-120,2;1;2;1;0,180,37.89515426975297,4.889365114472076,22.933333239237466,44.04999988301595,1,2340,0.2768324239360656,-0.10240215457733011
ImageNet16-120,2;1;3;0;0,60,32.8820369902858,3.6175244012753196,19.32222209591336,39.022222100151915,1,660,0.08881880954088311,-0.23176060940415094
ImageNet16-120,2;2;0;0;2,90,19.386111085298328,4.5690085263194,16.29999995803833,29.899999944051107,1,1080,0.3297348234663985,-0.40391317184616166
ImageNet16-120,2;2;0;1;1,180,31.969969091681495,7.604716292348788,24.344444374932184,40.3999998948839,1,2340,0.3043849074663985,-0.09158545394524081
ImageNet16-120,2;2;0;2;0,90,38.37851846275801,4.360032041038991,19.716666615804034,44.233333221435544,1,1080,0.045215762563243916,0.01910535188449964
ImageNet16-120,2;2;1;0;1,180,29.44864192960998,5.9248313292173185,19.055555502149787,34.94444438680012,1,2340,0.2916953872122205,-0.19304887235150026
ImageNet16-120,2;2;1;1;0,180,37.77626538498019,4.324266577037984,13.900000008477104,43.03333333333333,1,2340,0.30873984915971725,0.054685215433893264
ImageNet16-120,2;2;2;0;0,90,33.39962958547333,2.9587332923453578,21.316666526794435,38.31666653442383,1,1080,0.02136532716394253,-0.23925179002752212
ImageNet16-120,2;3;0;0;1,60,22.98907404282182,4.321516761529169,14.399999961005317,30.022222169664172,1,660,0.20911322369888072,-0.15719586731888294
ImageNet16-120,2;3;0;1;0,60,36.29462958112645,5.213026667905115,13.455555596245656,40.4222222120497,1,660,0.1957859941076786,-0.08089924182435479
ImageNet16-120,2;3;1;0;0,60,32.29583328692119,2.6470930184808177,8.016666642083067,34.966666573418514,1,660,0.18384056968775597,0.11838423565758956
ImageNet16-120,2;4;0;0;0,15,27.983703658040366,1.0836295187621394,3.0888888838026247,30.055555504692922,1,120,0.04231730976631287,-0.6954754489002557
ImageNet16-120,3;0;0;0;3,20,12.874722201220191,5.234287316435027,16.111111073387995,16.94444440544976,1,180,0.058667561862253824,-0.39116146573335286
ImageNet16-120,3;0;0;1;2,60,18.83833330479728,11.16746276304391,38.46666656621297,39.29999989827474,1,660,0.35831773659815297,-0.4099011393272499
ImageNet16-120,3;0;0;2;1,60,23.796296260157337,13.659818933289339,38.89999988449944,39.73333321634928,1,660,0.3407226326653886,-0.48032949076728665
ImageNet16-120,3;0;0;3;0,20,27.156388857534193,14.344686303545393,39.79999991967943,40.633333251953125,1,180,0.2301866492717205,-0.48442992571837745
ImageNet16-120,3;0;1;0;2,60,18.109722197059348,9.623303995477176,32.49999987475078,33.33333320617676,1,660,0.31546908941831664,-0.2646606616963777
ImageNet16-120,3;0;1;1;1,120,23.886064785793092,12.947908438092663,39.33333327971564,40.16666661071777,1,1440,0.36453366236781476,-0.27043173069288395
ImageNet16-120,3;0;1;2;0,60,29.70749995341831,13.123236400950505,43.69999993006388,44.53333326212565,1,660,0.27010105693095104,-0.1743395819215611
ImageNet16-120,3;0;2;0;1,60,22.35990737788942,11.395324188820698,36.43333322313097,37.26666655476888,1,660,0.30799031485745587,-0.48899415784398637
ImageNet16-120,3;0;2;1;0,60,28.88509255184244,12.64841004997805,42.266666586769944,43.09999991861979,1,660,0.26417111939576315,-0.361056001846825
ImageNet16-120,3;0;3;0;0,20,24.016944420565498,12.4346875670893,34.433333308855694,35.26666664123535,1,180,0.1485741501656929,-0.47711907668045184
ImageNet16-120,3;1;0;0;2,60,15.658796274845688,7.82675420823288,29.599999976899888,30.433333307902018,1,660,0.29796711635252604,-0.2732148392138439
ImageNet16-120,3;1;0;1;1,120,23.634074043116748,13.048185723669178,38.9333333407508,39.76666667175293,1,1440,0.33171466025672336,-0.07867375582112211
ImageNet16-120,3;1;0;2;0,60,30.249074029583408,13.445604654374963,43.33333317693074,44.16666650899251,1,660,0.2003814201942967,-0.11665264609654427
ImageNet16-120,3;1;1;0;1,120,22.160509231226534,11.163295125261964,33.49999997923109,34.33333331044515,1,1440,0.3257295111012023,-0.3033493204660448
ImageNet16-120,3;1;1;1;0,120,29.96717588236067,12.772167047806983,42.34999994595845,43.183333277384435,1,1440,0.27349574352905887,-0.127821871333524
ImageNet16-120,3;1;2;0;0,60,25.898518477983824,11.767459774444175,36.97777766778734,37.81111099921333,1,660,0.21322709315365665,-0.15839605829803644
ImageNet16-120,3;2;0;0;1,60,19.48166664194531,9.716803622791817,29.383333253648548,30.21666658528646,1,660,0.2421897823032249,0.09781936723410697
ImageNet16-120,3;2;0;1;0,60,29.915833294190307,12.999465142255499,39.416666694005336,40.25000002543132,1,660,0.19126815275661146,-0.25352816355035035
ImageNet16-120,3;2;1;0;0,60,26.942592553816898,11.12856348406568,34.166666631062824,34.999999962700734,1,660,0.1908321304872937,-0.2291196137963811
ImageNet16-120,3;3;0;0;0,20,25.18444440887239,10.259643536723564,29.48888882891337,30.322222161187067,1,180,-0.02373194942333282,-0.10739989197191206
ImageNet16-120,4;0;0;0;2,15,7.77888887808058,7.474436036704807,15.983333313835992,16.81666664505005,1,120,0.10836125489045198,-0.3711272035080817
ImageNet16-120,4;0;0;1;1,30,12.348518501027424,14.183324603509687,38.566666607538856,39.39999993896484,1,270,0.25833412054722327,-0.5804777988490188
ImageNet16-120,4;0;0;2;0,15,17.151481453634194,17.851753175237675,38.98333320299785,39.81666653442383,1,120,0.14689242275970968,-0.4249480465162404
ImageNet16-120,4;0;1;0;1,30,11.518888873432301,12.446873225089474,32.083333279291786,32.91666661071777,1,270,0.21444838869416916,-0.5558878380710436
ImageNet16-120,4;0;1;1;0,30,16.908148131653114,17.30116170725969,39.049999987284345,39.88333331807455,1,270,0.18644462743250367,-0.4219499900305692
ImageNet16-120,4;0;2;0;0,15,14.545185166945283,15.053657488744468,32.74999996121725,33.58333329264323,1,120,0.14762866560144686,-0.5604766008579137
ImageNet16-120,4;1;0;0;1,30,10.310185169834561,11.058487504982514,29.416666572146944,30.249999903361,1,270,0.2519431424891057,-0.5581764709174488
ImageNet16-120,4;1;0;1;0,30,17.127962937143113,17.680718149530907,38.56666667344835,39.40000000508626,1,270,0.1379998409312713,-0.4016991073404592
ImageNet16-120,4;1;1;0;0,30,15.221296277448864,15.423736170439675,32.58333329179552,33.41666662343343,1,270,0.15288354229217213,0.004286150551140271
ImageNet16-120,4;2;0;0;0,15,14.220740721215146,14.314563985677488,29.14444443766276,29.977777769300673,1,120,0.0638028070754284,-0.5307934053020649
ImageNet16-120,5;0;0;0;1,6,3.444444438722399,5.838621930160552,15.666666637420656,16.499999969482424,1,30,-0.19999999999999996,-1.0
ImageNet16-120,5;0;0;1;0,6,7.286111088964675,14.428849707849182,38.71666654099358,39.54999987284342,1,30,-0.20000000000000004,-1.0
ImageNet16-120,5;0;1;0;0,6,6.199999998022008,12.000231476721487,32.199999993642166,33.033333325703936,1,30,-0.20000000000000007,-0.9999999999999999
ImageNet16-120,5;1;0;0;0,6,5.611111106236776,10.683435884063849,28.666666644414267,29.499999976264107,1,30,-0.2,-1.0
ImageNet16-120,6;0;0;0;0,1,0.8333333329094782,0.0,0.0,0.8333333329094782,1,0,nan,nan
